year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate
2016.0,MDA,888,888,27,29,-2,0.032657657,0.030405406,-0.0022522523
2017.0,MDA,957,957,31,19,12,0.01985371,0.032392893,0.012539185
2018.0,MDA,1057,1057,22,32,-10,0.030274361,0.020813623,-0.009460738
2019.0,MDA,1084,1084,27,26,1,0.02398524,0.02490775,0.00092250924
2020.0,MDA,1066,1066,17,34,-17,0.031894933,0.015947467,-0.015947467
2021.0,MDA,1030,1030,26,19,7,0.018446602,0.025242718,0.0067961165
2022.0,MDA,0,0,17,18,-1,,,
1996.0,MDG,162,162,0,0,0,0.0,0.0,0.0
1997.0,MDG,193,193,4,7,-3,0.03626943,0.020725388,-0.015544041
1998.0,MDG,235,235,12,8,4,0.034042552,0.05106383,0.017021276
1999.0,MDG,250,250,8,15,-7,0.06,0.032,-0.028
2000.0,MDG,262,262,12,16,-4,0.061068702,0.045801528,-0.015267176
2001.0,MDG,290,290,14,19,-5,0.06551724,0.048275862,-0.01724138
2002.0,MDG,321,321,27,17,10,0.0529595,0.08411215,0.031152649
2003.0,MDG,349,349,16,8,8,0.022922637,0.045845274,0.022922637
2004.0,MDG,355,355,13,22,-9,0.061971832,0.03661972,-0.025352113
2005.0,MDG,416,416,23,11,12,0.026442308,0.05528846,0.028846154
2006.0,MDG,459,459,17,14,3,0.03050109,0.037037037,0.006535948
2007.0,MDG,511,511,23,14,9,0.02739726,0.045009784,0.017612524
2008.0,MDG,561,561,18,18,0,0.03208556,0.03208556,0.0
2009.0,MDG,633,633,21,19,2,0.030015798,0.033175357,0.0031595577
2010.0,MDG,676,676,27,20,7,0.0295858,0.039940827,0.010355029
2011.0,MDG,729,729,31,18,13,0.024691358,0.042524006,0.017832648
2012.0,MDG,804,804,31,14,17,0.017412934,0.038557213,0.021144278
2013.0,MDG,849,849,29,26,3,0.030624263,0.03415783,0.003533569
2014.0,MDG,895,895,33,26,7,0.02905028,0.036871508,0.007821229
2015.0,MDG,949,949,27,29,-2,0.030558482,0.028451001,-0.0021074815
2016.0,MDG,1000,1000,28,26,2,0.026,0.028,0.002
2017.0,MDG,1047,1047,40,28,12,0.026743075,0.038204394,0.0114613185
2018.0,MDG,1147,1147,45,34,11,0.029642547,0.039232783,0.009590236
2019.0,MDG,1218,1218,42,34,8,0.027914613,0.03448276,0.0065681445
2020.0,MDG,1207,1207,29,36,-7,0.029826015,0.024026511,-0.005799503
2021.0,MDG,1177,1177,34,37,-3,0.031435855,0.028887,-0.002548853
2022.0,MDG,0,0,30,16,14,,,
1996.0,MDV,4,4,0,0,0,0.0,0.0,0.0
1997.0,MDV,3,3,0,1,-1,0.33333334,0.0,-0.33333334
2001.0,MDV,5,5,0,0,0,0.0,0.0,0.0
2003.0,MDV,4,4,0,1,-1,0.25,0.0,-0.25
2004.0,MDV,7,7,3,1,2,0.14285715,0.42857143,0.2857143
2006.0,MDV,11,11,0,0,0,0.0,0.0,0.0
2007.0,MDV,13,13,1,0,1,0.0,0.07692308,0.07692308
2008.0,MDV,15,15,2,1,1,0.06666667,0.13333334,0.06666667
2009.0,MDV,23,23,2,0,2,0.0,0.08695652,0.08695652
2010.0,MDV,25,25,1,1,0,0.04,0.04,0.0
2011.0,MDV,24,24,1,2,-1,0.083333336,0.041666668,-0.041666668
2012.0,MDV,24,24,3,5,-2,0.20833333,0.125,-0.083333336
2013.0,MDV,29,29,5,1,4,0.03448276,0.1724138,0.13793103
2014.0,MDV,35,35,4,2,2,0.057142857,0.114285715,0.057142857
2015.0,MDV,36,36,2,5,-3,0.1388889,0.055555556,-0.083333336
2016.0,MDV,36,36,5,9,-4,0.25,0.1388889,-0.11111111
2017.0,MDV,42,42,6,1,5,0.023809524,0.14285715,0.11904762
2018.0,MDV,60,60,11,8,3,0.13333334,0.18333334,0.05
2019.0,MDV,75,75,7,11,-4,0.14666666,0.093333334,-0.053333335
2020.0,MDV,94,94,17,2,15,0.021276595,0.18085106,0.15957446
2021.0,MDV,98,98,13,9,4,0.091836736,0.13265306,0.040816326
2022.0,MDV,0,0,12,9,3,,,
1996.0,MEX,11473,11473,0,0,0,0.0,0.0,0.0
1997.0,MEX,13903,13903,267,236,31,0.016974753,0.019204488,0.0022297346
1998.0,MEX,16244,16244,391,321,70,0.019761143,0.024070427,0.0043092836
1999.0,MEX,17970,17970,460,342,118,0.01903172,0.025598219,0.0065665
2000.0,MEX,19463,19463,472,471,1,0.024199763,0.024251143,5.1379542e-05
2001.0,MEX,21151,21151,566,485,81,0.022930358,0.026759963,0.003829606
2002.0,MEX,22976,22976,638,521,117,0.022675836,0.027768105,0.00509227
2003.0,MEX,25131,25131,584,496,88,0.01973658,0.023238232,0.0035016513
2004.0,MEX,27473,27473,547,425,122,0.015469734,0.019910457,0.0044407235
2005.0,MEX,29775,29775,564,446,118,0.0149790095,0.018942066,0.0039630565
2006.0,MEX,32625,32625,531,491,40,0.015049809,0.016275862,0.0012260537
2007.0,MEX,35647,35647,641,575,66,0.01613039,0.017981878,0.0018514883
2008.0,MEX,38367,38367,621,557,64,0.0145176845,0.016185785,0.0016681002
2009.0,MEX,41598,41598,655,657,-2,0.01579403,0.015745949,-4.8079233e-05
2010.0,MEX,46019,46019,693,720,-27,0.01564571,0.015058997,-0.0005867142
2011.0,MEX,50030,50030,736,731,5,0.014611233,0.014711173,9.9940036e-05
2012.0,MEX,53884,53884,746,705,41,0.013083661,0.013844555,0.00076089374
2013.0,MEX,57420,57420,782,785,-3,0.013671195,0.013618948,-5.2246603e-05
2014.0,MEX,60394,60394,877,796,81,0.013180117,0.01452131,0.0013411929
2015.0,MEX,63863,63863,958,886,72,0.013873448,0.015000861,0.0011274134
2016.0,MEX,68108,68108,1033,969,64,0.014227403,0.015167087,0.00093968405
2017.0,MEX,72114,72114,1077,1004,73,0.013922401,0.014934687,0.001012286
2018.0,MEX,76079,76079,1126,1020,106,0.013407116,0.014800405,0.0013932886
2019.0,MEX,78875,78875,1117,1126,-9,0.014275753,0.014161648,-0.000114104594
2020.0,MEX,79206,79206,1023,1261,-238,0.01592051,0.012915689,-0.0030048229
2021.0,MEX,76412,76412,932,1222,-290,0.015992252,0.012197037,-0.0037952154
2022.0,MEX,0,0,763,1016,-253,,,
2023.0,MEX,0,0,477,557,-80,,,
1996.0,MHL,2,2,0,0,0,0.0,0.0,0.0
1997.0,MHL,1,1,0,1,-1,1.0,0.0,-1.0
2000.0,MHL,9,9,1,0,1,0.0,0.11111111,0.11111111
2001.0,MHL,8,8,0,2,-2,0.25,0.0,-0.25
2003.0,MHL,7,7,1,1,0,0.14285715,0.14285715,0.0
2005.0,MHL,13,13,2,1,1,0.07692308,0.15384616,0.07692308
2006.0,MHL,13,13,2,2,0,0.15384616,0.15384616,0.0
2009.0,MHL,10,10,0,0,0,0.0,0.0,0.0
2012.0,MHL,9,9,0,0,0,0.0,0.0,0.0
2014.0,MHL,7,7,2,0,2,0.0,0.2857143,0.2857143
2018.0,MHL,14,14,2,0,2,0.0,0.14285715,0.14285715
2019.0,MHL,19,19,1,0,1,0.0,0.05263158,0.05263158
2020.0,MHL,21,21,2,1,1,0.04761905,0.0952381,0.04761905
2021.0,MHL,21,21,0,0,0,0.0,0.0,0.0
1996.0,MKD,221,221,0,0,0,0.0,0.0,0.0
1997.0,MKD,278,278,9,7,2,0.025179856,0.0323741,0.007194245
1998.0,MKD,337,337,10,16,-6,0.047477745,0.029673591,-0.017804155
1999.0,MKD,387,387,14,14,0,0.03617571,0.03617571,0.0
2000.0,MKD,424,424,16,14,2,0.03301887,0.03773585,0.004716981
2001.0,MKD,466,466,23,18,5,0.03862661,0.049356222,0.010729614
2002.0,MKD,542,542,32,33,-1,0.06088561,0.05904059,-0.0018450185
2003.0,MKD,628,628,32,17,15,0.027070064,0.050955415,0.02388535
2004.0,MKD,748,748,53,15,38,0.020053476,0.07085562,0.050802138
2005.0,MKD,803,803,44,79,-35,0.09838107,0.05479452,-0.043586552
2006.0,MKD,931,931,33,54,-21,0.058002148,0.035445757,-0.02255639
2007.0,MKD,1069,1069,35,36,-1,0.033676334,0.03274088,-0.0009354537
2008.0,MKD,1194,1194,38,37,1,0.030988274,0.031825796,0.0008375209
2009.0,MKD,1311,1311,37,63,-26,0.04805492,0.02822273,-0.019832188
2010.0,MKD,1396,1396,17,65,-48,0.046561606,0.012177651,-0.034383953
2011.0,MKD,1543,1543,20,29,-9,0.018794555,0.012961763,-0.005832793
2012.0,MKD,1676,1676,22,27,-5,0.016109785,0.013126492,-0.0029832935
2013.0,MKD,1837,1837,21,25,-4,0.013609146,0.011431682,-0.0021774631
2014.0,MKD,1944,1944,23,38,-15,0.019547325,0.011831276,-0.0077160494
2015.0,MKD,2017,2017,29,25,4,0.012394645,0.014377789,0.0019831434
2016.0,MKD,2077,2077,27,38,-11,0.018295618,0.012999519,-0.0052961
2017.0,MKD,2152,2152,37,43,-6,0.019981412,0.017193308,-0.0027881041
2018.0,MKD,2166,2166,45,52,-7,0.024007387,0.020775624,-0.0032317636
2019.0,MKD,2152,2152,34,61,-27,0.028345725,0.015799256,-0.0125464685
2020.0,MKD,2140,2140,47,46,1,0.021495327,0.021962617,0.00046728973
2021.0,MKD,1991,1991,21,34,-13,0.017076846,0.010547464,-0.0065293824
2022.0,MKD,0,0,29,28,1,,,
1996.0,MLI,129,129,0,0,0,0.0,0.0,0.0
1997.0,MLI,151,151,6,8,-2,0.052980132,0.0397351,-0.013245033
1998.0,MLI,160,160,4,13,-9,0.08125,0.025,-0.05625
1999.0,MLI,175,175,11,9,2,0.05142857,0.06285714,0.011428571
2000.0,MLI,198,198,13,16,-3,0.08080808,0.065656565,-0.015151516
2001.0,MLI,208,208,9,15,-6,0.072115384,0.043269232,-0.028846154
2002.0,MLI,233,233,14,12,2,0.051502146,0.060085837,0.008583691
2003.0,MLI,254,254,13,13,0,0.051181104,0.051181104,0.0
2004.0,MLI,313,313,19,9,10,0.028753994,0.060702875,0.031948883
2005.0,MLI,382,382,26,11,15,0.028795812,0.06806283,0.039267015
2006.0,MLI,437,437,29,12,17,0.027459955,0.066361554,0.0389016
2007.0,MLI,499,499,17,18,-1,0.036072146,0.034068137,-0.002004008
2008.0,MLI,524,524,15,25,-10,0.047709923,0.028625954,-0.01908397
2009.0,MLI,565,565,21,37,-16,0.06548673,0.03716814,-0.028318584
2010.0,MLI,613,613,34,28,6,0.045677,0.055464927,0.009787928
2011.0,MLI,630,630,25,22,3,0.034920637,0.03968254,0.004761905
2012.0,MLI,666,666,33,24,9,0.036036037,0.04954955,0.013513514
2013.0,MLI,679,679,23,32,-9,0.04712813,0.033873342,-0.013254787
2014.0,MLI,728,728,46,33,13,0.04532967,0.06318682,0.017857144
2015.0,MLI,752,752,34,36,-2,0.047872342,0.045212764,-0.0026595744
2016.0,MLI,819,819,59,21,38,0.025641026,0.072039075,0.046398047
2017.0,MLI,869,869,49,37,12,0.042577676,0.05638665,0.013808976
2018.0,MLI,938,938,60,28,32,0.029850746,0.06396589,0.03411514
2019.0,MLI,1016,1016,63,34,29,0.033464566,0.062007874,0.028543307
2020.0,MLI,1003,1003,44,37,7,0.036889333,0.043868396,0.0069790627
2021.0,MLI,962,962,43,33,10,0.034303535,0.044698544,0.01039501
2022.0,MLI,0,0,35,26,9,,,
1996.0,MLT,115,115,0,0,0,0.0,0.0,0.0
1997.0,MLT,124,124,2,7,-5,0.05645161,0.016129032,-0.04032258
1998.0,MLT,142,142,9,9,0,0.06338028,0.06338028,0.0
1999.0,MLT,150,150,7,13,-6,0.086666666,0.046666667,-0.04
2000.0,MLT,175,175,10,4,6,0.022857143,0.057142857,0.034285713
2001.0,MLT,195,195,9,6,3,0.03076923,0.046153847,0.015384615
2002.0,MLT,218,218,9,6,3,0.027522936,0.041284405,0.013761468
2003.0,MLT,225,225,5,6,-1,0.026666667,0.022222223,-0.0044444446
2004.0,MLT,256,256,14,4,10,0.015625,0.0546875,0.0390625
2005.0,MLT,289,289,13,2,11,0.0069204154,0.044982698,0.038062282
2006.0,MLT,347,347,14,15,-1,0.043227665,0.04034582,-0.0028818443
2007.0,MLT,395,395,4,9,-5,0.02278481,0.010126582,-0.012658228
2008.0,MLT,460,460,17,10,7,0.02173913,0.036956523,0.015217391
2009.0,MLT,508,508,16,14,2,0.027559055,0.031496063,0.003937008
2010.0,MLT,583,583,15,14,1,0.024013722,0.025728988,0.0017152659
2011.0,MLT,654,654,23,13,10,0.019877676,0.035168197,0.01529052
2012.0,MLT,736,736,20,13,7,0.017663043,0.027173912,0.009510869
2013.0,MLT,829,829,19,15,4,0.018094089,0.02291918,0.0048250905
2014.0,MLT,934,934,31,20,11,0.021413276,0.03319058,0.011777302
2015.0,MLT,1030,1030,36,19,17,0.018446602,0.034951456,0.016504854
2016.0,MLT,1097,1097,36,25,11,0.022789426,0.03281677,0.010027347
2017.0,MLT,1165,1165,42,31,11,0.026609441,0.0360515,0.00944206
2018.0,MLT,1254,1254,46,41,5,0.032695375,0.036682617,0.0039872406
2019.0,MLT,1352,1352,49,36,13,0.026627218,0.036242604,0.009615385
2020.0,MLT,1415,1415,54,29,25,0.0204947,0.038162544,0.017667845
2021.0,MLT,1400,1400,50,42,8,0.03,0.035714287,0.0057142857
2022.0,MLT,0,0,37,29,8,,,
1996.0,MMR,39,39,0,0,0,0.0,0.0,0.0
1997.0,MMR,55,55,0,0,0,0.0,0.0,0.0
1998.0,MMR,75,75,2,0,2,0.0,0.026666667,0.026666667
1999.0,MMR,91,91,8,1,7,0.010989011,0.08791209,0.07692308
2000.0,MMR,94,94,2,7,-5,0.07446808,0.021276595,-0.05319149
2001.0,MMR,100,100,5,4,1,0.04,0.05,0.01
2002.0,MMR,114,114,2,3,-1,0.02631579,0.01754386,-0.00877193
2003.0,MMR,131,131,13,1,12,0.007633588,0.099236645,0.091603056
2004.0,MMR,138,138,6,4,2,0.028985508,0.04347826,0.014492754
2005.0,MMR,143,143,4,0,4,0.0,0.027972028,0.027972028
2006.0,MMR,153,153,4,6,-2,0.039215688,0.026143791,-0.013071896
2007.0,MMR,165,165,3,6,-3,0.036363635,0.018181818,-0.018181818
2008.0,MMR,184,184,3,3,0,0.016304348,0.016304348,0.0
2009.0,MMR,201,201,7,2,5,0.0099502485,0.03482587,0.024875622
2010.0,MMR,229,229,8,4,4,0.01746725,0.0349345,0.01746725
2011.0,MMR,254,254,11,8,3,0.031496063,0.04330709,0.011811024
2012.0,MMR,279,279,9,7,2,0.025089607,0.032258064,0.007168459
2013.0,MMR,368,368,24,7,17,0.019021738,0.06521739,0.046195652
2014.0,MMR,437,437,20,6,14,0.013729977,0.045766592,0.032036614
2015.0,MMR,554,554,28,13,15,0.023465704,0.050541516,0.027075812
2016.0,MMR,699,699,36,23,13,0.032904148,0.051502146,0.018597998
2017.0,MMR,825,825,46,26,20,0.03151515,0.055757575,0.024242423
2018.0,MMR,970,970,51,29,22,0.029896908,0.05257732,0.022680413
2019.0,MMR,1029,1029,64,60,4,0.058309037,0.062196307,0.0038872692
2020.0,MMR,1037,1037,55,36,19,0.034715526,0.05303761,0.018322082
2021.0,MMR,1012,1012,76,54,22,0.053359684,0.07509881,0.02173913
2022.0,MMR,0,0,47,46,1,,,
2023.0,MMR,0,0,30,22,8,,,
1996.0,MNE,10,10,0,0,0,0.0,0.0,0.0
1997.0,MNE,24,24,0,0,0,0.0,0.0,0.0
1998.0,MNE,27,27,3,3,0,0.11111111,0.11111111,0.0
1999.0,MNE,30,30,3,2,1,0.06666667,0.1,0.033333335
2000.0,MNE,33,33,1,2,-1,0.060606062,0.030303031,-0.030303031
2001.0,MNE,46,46,6,2,4,0.04347826,0.13043478,0.08695652
2002.0,MNE,41,41,3,9,-6,0.2195122,0.07317073,-0.14634146
2003.0,MNE,62,62,2,1,1,0.016129032,0.032258064,0.016129032
2004.0,MNE,71,71,9,7,2,0.09859155,0.12676056,0.028169014
2005.0,MNE,97,97,13,3,10,0.030927835,0.13402061,0.10309278
2006.0,MNE,132,132,15,13,2,0.09848485,0.11363637,0.015151516
2007.0,MNE,169,169,14,6,8,0.03550296,0.082840234,0.04733728
2008.0,MNE,231,231,24,7,17,0.030303031,0.103896104,0.07359307
2009.0,MNE,283,283,13,3,10,0.010600707,0.045936394,0.03533569
2010.0,MNE,343,343,19,5,14,0.014577259,0.055393588,0.040816326
2011.0,MNE,406,406,12,4,8,0.009852217,0.02955665,0.019704433
2012.0,MNE,490,490,10,4,6,0.008163265,0.020408163,0.012244898
2013.0,MNE,548,548,10,10,0,0.018248174,0.018248174,0.0
2014.0,MNE,627,627,27,8,19,0.0127591705,0.043062203,0.030303031
2015.0,MNE,701,701,19,10,9,0.014265335,0.027104137,0.012838801
2016.0,MNE,755,755,29,13,16,0.017218543,0.038410597,0.021192053
2017.0,MNE,792,792,23,27,-4,0.03409091,0.029040404,-0.005050505
2018.0,MNE,832,832,23,25,-2,0.030048076,0.02764423,-0.0024038462
2019.0,MNE,831,831,12,41,-29,0.049338147,0.014440433,-0.034897715
2020.0,MNE,795,795,21,54,-33,0.06792453,0.026415095,-0.041509435
2021.0,MNE,702,702,29,94,-65,0.13390313,0.04131054,-0.09259259
2022.0,MNE,0,0,56,62,-6,,,
1996.0,MNG,77,77,0,0,0,0.0,0.0,0.0
1997.0,MNG,80,80,1,8,-7,0.1,0.0125,-0.0875
1998.0,MNG,108,108,3,4,-1,0.037037037,0.027777778,-0.009259259
1999.0,MNG,114,114,2,3,-1,0.02631579,0.01754386,-0.00877193
2000.0,MNG,129,129,5,3,2,0.023255814,0.03875969,0.015503876
2001.0,MNG,141,141,8,14,-6,0.09929078,0.056737587,-0.04255319
2002.0,MNG,160,160,14,6,8,0.0375,0.0875,0.05
2003.0,MNG,182,182,11,4,7,0.021978023,0.06043956,0.03846154
2004.0,MNG,211,211,13,8,5,0.037914693,0.061611373,0.023696683
2005.0,MNG,246,246,6,7,-1,0.028455285,0.024390243,-0.0040650405
2006.0,MNG,292,292,7,8,-1,0.02739726,0.023972603,-0.0034246575
2007.0,MNG,339,339,14,10,4,0.029498525,0.041297935,0.01179941
2008.0,MNG,408,408,20,9,11,0.022058824,0.04901961,0.026960785
2009.0,MNG,425,425,14,7,7,0.016470589,0.032941177,0.016470589
2010.0,MNG,476,476,20,20,0,0.042016808,0.042016808,0.0
2011.0,MNG,508,508,22,14,8,0.027559055,0.04330709,0.015748031
2012.0,MNG,603,603,30,7,23,0.011608624,0.049751244,0.03814262
2013.0,MNG,657,657,24,19,5,0.02891933,0.03652968,0.00761035
2014.0,MNG,747,747,41,17,24,0.022757698,0.05488621,0.032128513
2015.0,MNG,816,816,41,40,1,0.04901961,0.0502451,0.0012254902
2016.0,MNG,910,910,46,25,21,0.027472528,0.05054945,0.023076924
2017.0,MNG,1001,1001,42,17,25,0.016983017,0.04195804,0.024975024
2018.0,MNG,1122,1122,53,39,14,0.034759358,0.047237076,0.012477718
2019.0,MNG,1260,1260,84,38,46,0.03015873,0.06666667,0.036507938
2020.0,MNG,1300,1300,62,41,21,0.03153846,0.047692306,0.016153846
2021.0,MNG,1306,1306,72,40,32,0.030627871,0.05513017,0.024502298
2022.0,MNG,0,0,37,36,1,,,
1997.0,MNP,2,2,0,0,0,0.0,0.0,0.0
1998.0,MNP,3,3,0,0,0,0.0,0.0,0.0
2000.0,MNP,2,2,0,1,-1,0.5,0.0,-0.5
2001.0,MNP,2,2,0,1,-1,0.5,0.0,-0.5
2003.0,MNP,8,8,0,0,0,0.0,0.0,0.0
2005.0,MNP,8,8,0,0,0,0.0,0.0,0.0
2007.0,MNP,8,8,0,0,0,0.0,0.0,0.0
2008.0,MNP,7,7,2,1,1,0.14285715,0.2857143,0.14285715
2012.0,MNP,8,8,2,3,-1,0.375,0.25,-0.125
2014.0,MNP,10,10,1,0,1,0.0,0.1,0.1
2015.0,MNP,13,13,3,0,3,0.0,0.23076923,0.23076923
2017.0,MNP,10,10,4,1,3,0.1,0.4,0.3
2019.0,MNP,15,15,3,1,2,0.06666667,0.2,0.13333334
2021.0,MNP,13,13,1,0,1,0.0,0.07692308,0.07692308
2022.0,MNP,0,0,1,6,-5,,,
1996.0,MOZ,59,59,0,0,0,0.0,0.0,0.0
1997.0,MOZ,75,75,6,3,3,0.04,0.08,0.04
1998.0,MOZ,101,101,7,4,3,0.03960396,0.06930693,0.02970297
1999.0,MOZ,120,120,3,7,-4,0.058333334,0.025,-0.033333335
2000.0,MOZ,127,127,5,9,-4,0.070866145,0.03937008,-0.031496063
2001.0,MOZ,130,130,3,6,-3,0.046153847,0.023076924,-0.023076924
2002.0,MOZ,143,143,6,8,-2,0.055944055,0.04195804,-0.013986014
2003.0,MOZ,152,152,5,7,-2,0.04605263,0.032894738,-0.013157895
2004.0,MOZ,193,193,10,4,6,0.020725388,0.051813472,0.031088082
2005.0,MOZ,217,217,10,5,5,0.023041476,0.04608295,0.023041476
2006.0,MOZ,235,235,8,13,-5,0.05531915,0.034042552,-0.021276595
2007.0,MOZ,271,271,14,3,11,0.011070111,0.051660515,0.040590405
2008.0,MOZ,287,287,14,16,-2,0.05574913,0.048780486,-0.006968641
2009.0,MOZ,331,331,17,18,-1,0.054380666,0.051359516,-0.003021148
2010.0,MOZ,349,349,23,15,8,0.042979944,0.065902576,0.022922637
2011.0,MOZ,375,375,29,20,9,0.053333335,0.07733333,0.024
2012.0,MOZ,463,463,23,14,9,0.030237582,0.049676027,0.019438446
2013.0,MOZ,574,574,28,17,11,0.029616725,0.048780486,0.019163763
2014.0,MOZ,637,637,34,25,9,0.039246466,0.053375196,0.014128729
2015.0,MOZ,747,747,46,32,14,0.04283802,0.061579652,0.018741634
2016.0,MOZ,846,846,47,33,14,0.039007094,0.055555556,0.016548464
2017.0,MOZ,934,934,46,40,6,0.042826552,0.049250536,0.006423983
2018.0,MOZ,1003,1003,47,39,8,0.03888335,0.04685942,0.007976072
2019.0,MOZ,1122,1122,59,40,19,0.035650622,0.05258467,0.016934047
2020.0,MOZ,1178,1178,68,37,31,0.031409167,0.057724956,0.02631579
2021.0,MOZ,1152,1152,53,34,19,0.029513888,0.046006944,0.016493056
2022.0,MOZ,0,0,44,51,-7,,,
1996.0,MRT,13,13,0,0,0,0.0,0.0,0.0
1997.0,MRT,15,15,0,2,-2,0.13333334,0.0,-0.13333334
1998.0,MRT,19,19,2,1,1,0.05263158,0.10526316,0.05263158
1999.0,MRT,32,32,3,0,3,0.0,0.09375,0.09375
2000.0,MRT,37,37,2,0,2,0.0,0.054054055,0.054054055
2001.0,MRT,34,34,1,4,-3,0.11764706,0.029411765,-0.0882353
2002.0,MRT,32,32,2,6,-4,0.1875,0.0625,-0.125
2003.0,MRT,30,30,1,3,-2,0.1,0.033333335,-0.06666667
2004.0,MRT,32,32,4,3,1,0.09375,0.125,0.03125
2005.0,MRT,35,35,4,3,1,0.08571429,0.114285715,0.028571429
2006.0,MRT,40,40,6,1,5,0.025,0.15,0.125
2007.0,MRT,41,41,3,4,-1,0.09756097,0.07317073,-0.024390243
2008.0,MRT,47,47,2,2,0,0.04255319,0.04255319,0.0
2009.0,MRT,76,76,6,1,5,0.013157895,0.078947365,0.065789476
2010.0,MRT,87,87,4,1,3,0.011494253,0.04597701,0.03448276
2011.0,MRT,95,95,2,5,-3,0.05263158,0.021052632,-0.031578947
2012.0,MRT,111,111,7,3,4,0.027027028,0.06306306,0.036036037
2013.0,MRT,118,118,2,2,0,0.016949153,0.016949153,0.0
2014.0,MRT,129,129,4,3,1,0.023255814,0.031007752,0.007751938
2015.0,MRT,132,132,6,4,2,0.030303031,0.045454547,0.015151516
2016.0,MRT,154,154,8,4,4,0.025974026,0.051948052,0.025974026
2017.0,MRT,177,177,13,6,7,0.033898305,0.073446326,0.03954802
2018.0,MRT,184,184,8,6,2,0.032608695,0.04347826,0.010869565
2019.0,MRT,208,208,20,8,12,0.03846154,0.09615385,0.057692308
2020.0,MRT,215,215,10,1,9,0.004651163,0.046511628,0.041860465
2021.0,MRT,216,216,12,10,2,0.046296295,0.055555556,0.009259259
2022.0,MRT,0,0,11,0,11,,,
1997.0,MSR,11,11,4,0,4,0.0,0.36363637,0.36363637
2001.0,MSR,7,7,2,0,2,0.0,0.2857143,0.2857143
2005.0,MSR,12,12,0,1,-1,0.083333336,0.0,-0.083333336
2006.0,MSR,13,13,2,1,1,0.07692308,0.15384616,0.07692308
2007.0,MSR,15,15,3,1,2,0.06666667,0.2,0.13333334
2009.0,MSR,9,9,0,1,-1,0.11111111,0.0,-0.11111111
2014.0,MSR,9,9,1,1,0,0.11111111,0.11111111,0.0
2016.0,MSR,11,11,1,1,0,0.09090909,0.09090909,0.0
2017.0,MSR,12,12,2,1,1,0.083333336,0.16666667,0.083333336
2020.0,MSR,5,5,0,3,-3,0.6,0.0,-0.6
1996.0,MTQ,79,79,0,0,0,0.0,0.0,0.0
1997.0,MTQ,86,86,7,7,0,0.08139535,0.08139535,0.0
1998.0,MTQ,87,87,8,13,-5,0.14942528,0.09195402,-0.057471264
1999.0,MTQ,76,76,9,17,-8,0.2236842,0.118421055,-0.10526316
2000.0,MTQ,62,62,11,24,-13,0.38709676,0.17741935,-0.20967741
2001.0,MTQ,44,44,7,15,-8,0.3409091,0.1590909,-0.18181819
2002.0,MTQ,51,51,14,8,6,0.15686275,0.27450982,0.11764706
2003.0,MTQ,66,66,13,9,4,0.13636364,0.1969697,0.060606062
2004.0,MTQ,99,99,24,5,19,0.05050505,0.24242425,0.1919192
2005.0,MTQ,100,100,15,16,-1,0.16,0.15,-0.01
2006.0,MTQ,103,103,13,18,-5,0.17475729,0.1262136,-0.048543688
2007.0,MTQ,108,108,23,17,6,0.1574074,0.21296297,0.055555556
2008.0,MTQ,109,109,15,14,1,0.12844037,0.13761468,0.0091743115
2009.0,MTQ,95,95,13,24,-11,0.25263157,0.1368421,-0.11578947
2010.0,MTQ,91,91,22,20,2,0.21978022,0.24175824,0.021978023
2011.0,MTQ,101,101,29,12,17,0.11881188,0.28712872,0.16831683
2012.0,MTQ,141,141,41,15,26,0.10638298,0.29078013,0.18439716
2013.0,MTQ,135,135,20,37,-17,0.27407408,0.14814815,-0.12592593
2014.0,MTQ,140,140,22,27,-5,0.19285715,0.15714286,-0.035714287
2015.0,MTQ,157,157,32,31,1,0.19745223,0.20382166,0.006369427
2016.0,MTQ,139,139,20,35,-15,0.25179857,0.1438849,-0.107913665
2017.0,MTQ,123,123,19,26,-7,0.21138212,0.15447155,-0.05691057
2018.0,MTQ,112,112,28,41,-13,0.36607143,0.25,-0.116071425
2019.0,MTQ,108,108,31,28,3,0.25925925,0.28703704,0.027777778
2020.0,MTQ,107,107,22,28,-6,0.26168224,0.20560747,-0.056074765
2022.0,MTQ,0,0,14,12,2,,,
1996.0,MUS,51,51,0,0,0,0.0,0.0,0.0
1997.0,MUS,72,72,1,4,-3,0.055555556,0.013888889,-0.041666668
1998.0,MUS,104,104,7,0,7,0.0,0.067307696,0.067307696
1999.0,MUS,112,112,0,4,-4,0.035714287,0.0,-0.035714287
2000.0,MUS,123,123,7,4,3,0.032520324,0.05691057,0.024390243
2001.0,MUS,127,127,2,4,-2,0.031496063,0.015748031,-0.015748031
2002.0,MUS,128,128,2,4,-2,0.03125,0.015625,-0.015625
2003.0,MUS,139,139,5,3,2,0.021582734,0.035971224,0.01438849
2004.0,MUS,146,146,3,2,1,0.01369863,0.020547945,0.006849315
2005.0,MUS,150,150,5,6,-1,0.04,0.033333335,-0.006666667
2006.0,MUS,169,169,2,4,-2,0.02366864,0.01183432,-0.01183432
2007.0,MUS,201,201,9,4,5,0.019900497,0.04477612,0.024875622
2008.0,MUS,220,220,4,5,-1,0.022727273,0.018181818,-0.0045454544
